8.143576e-14	 8.874252e-14	 -2.879032e-20	 1.109560e-03	 9.503791e-04	 9.990115e-15	 1.006493e+00	 1.004621e+00	 7.418821e-14	 -1.901424e-11	 2.123359e-11	 -1.470341e-21	  -1.338607e-23	 -1.338607e-23	 -9.600807e-36
6.025826e-14	 6.756502e-14	 -2.879048e-20	 1.107408e-03	 9.526815e-04	 9.825132e-15	 1.006604e+00	 1.004716e+00	 7.517897e-14	 -1.903716e-11	 2.036794e-11	 -1.459512e-21	  -1.019162e-23	 -1.019162e-23	 -8.508327e-36
4.413456e-14	 5.144132e-14	 -2.879061e-20	 1.105258e-03	 9.548902e-04	 9.661485e-15	 1.006714e+00	 1.004811e+00	 7.615330e-14	 -1.902218e-11	 1.953912e-11	 -1.447704e-21	  -7.759494e-24	 -7.759494e-24	 -7.540149e-36
3.185861e-14	 3.916537e-14	 -2.879073e-20	 1.103113e-03	 9.570091e-04	 9.499272e-15	 1.006825e+00	 1.004907e+00	 7.711134e-14	 -1.897250e-11	 1.874556e-11	 -1.435007e-21	  -5.907770e-24	 -5.907770e-24	 -6.682132e-36
2.251219e-14	 2.981896e-14	 -2.879084e-20	 1.100978e-03	 9.590422e-04	 9.338586e-15	 1.006935e+00	 1.005003e+00	 7.805323e-14	 -1.889107e-11	 1.798577e-11	 -1.421506e-21	  -4.497941e-24	 -4.497941e-24	 -5.921745e-36
1.539620e-14	 2.270297e-14	 -2.879093e-20	 1.098855e-03	 9.609931e-04	 9.179508e-15	 1.007045e+00	 1.005099e+00	 7.897914e-14	 -1.878070e-11	 1.725831e-11	 -1.407279e-21	  -3.424553e-24	 -3.424553e-24	 -5.247880e-36
9.978372e-15	 1.728514e-14	 -2.879102e-20	 1.096747e-03	 9.628653e-04	 9.022111e-15	 1.007155e+00	 1.005195e+00	 7.988922e-14	 -1.864398e-11	 1.656180e-11	 -1.392402e-21	  -2.607319e-24	 -2.607319e-24	 -4.650693e-36
5.853451e-15	 1.316021e-14	 -2.879109e-20	 1.094658e-03	 9.646620e-04	 8.866462e-15	 1.007264e+00	 1.005291e+00	 8.078365e-14	 -1.848335e-11	 1.589492e-11	 -1.376942e-21	  -1.985109e-24	 -1.985109e-24	 -4.121460e-36
2.712900e-15	 1.001966e-14	 -2.879116e-20	 1.092589e-03	 9.663866e-04	 8.712620e-15	 1.007374e+00	 1.005388e+00	 8.166260e-14	 -1.830110e-11	 1.525643e-11	 -1.360964e-21	  -1.511383e-24	 -1.511383e-24	 -3.652450e-36
3.218091e-16	 7.628573e-15	 -2.879121e-20	 1.090543e-03	 9.680421e-04	 8.560635e-15	 1.007483e+00	 1.005485e+00	 8.252626e-14	 -1.809936e-11	 1.464510e-11	 -1.344530e-21	  -1.150707e-24	 -1.150707e-24	 -3.236810e-36
